iter	Accuracy	MultiClass
3365	0.9988913525	0.01997160339
3366	0.9988913525	0.01995798635
3367	0.9988913525	0.01994429335
3368	0.9988913525	0.01993999458
3369	0.9988913525	0.01993696892
3370	0.9988913525	0.01992191006
3371	0.9988913525	0.01991887714
3372	0.9988913525	0.01990499699
3373	0.9988913525	0.01990253632
3374	0.9988913525	0.01989986346
3375	0.9988913525	0.01989498982
3376	0.9988913525	0.01988526929
3377	0.9988913525	0.01988067284
3378	0.9988913525	0.01987342448
3379	0.9988913525	0.01985990956
3380	0.9988913525	0.0198461467
3381	0.9988913525	0.01984050061
3382	0.9988913525	0.01983415707
3383	0.9988913525	0.01982801589
3384	0.9988913525	0.01982093835
3385	0.9988913525	0.01981821493
3386	0.9988913525	0.01981627403
3387	0.9988913525	0.01980908771
3388	0.9988913525	0.01980594777
3389	0.9988913525	0.01980320834
3390	0.9988913525	0.01979701246
3391	0.9988913525	0.01978498416
3392	0.9988913525	0.01978188582
3393	0.9988913525	0.01977983428
3394	0.9988913525	0.01977672509
3395	0.9988913525	0.01977357192
3396	0.9988913525	0.01977179119
3397	0.9988913525	0.01976865732
3398	0.9988913525	0.01976305845
3399	0.9988913525	0.01975652641
3400	0.9988913525	0.01975124077
3401	0.9988913525	0.01974798949
3402	0.9988913525	0.01973720998
3403	0.9988913525	0.01973425988
3404	0.9988913525	0.01973087455
3405	0.9988913525	0.0197287203
3406	0.9988913525	0.01972440387
3407	0.9988913525	0.01972144235
3408	0.9988913525	0.01971493957
3409	0.9988913525	0.01970291954
3410	0.9988913525	0.01969075133
3411	0.9988913525	0.01968181849
3412	0.9988913525	0.01967971741
3413	0.9988913525	0.01967466696
3414	0.9988913525	0.01966998487
3415	0.9988913525	0.01966324096
3416	0.9988913525	0.0196586717
3417	0.9988913525	0.01965291555
3418	0.9988913525	0.01964735617
3419	0.9988913525	0.01963515292
3420	0.9988913525	0.01962101427
3421	0.9988913525	0.01961726409
3422	0.9988913525	0.01961381986
3423	0.9988913525	0.01959751887
3424	0.9988913525	0.0195893315
3425	0.9988913525	0.01958097142
3426	0.9988913525	0.01957263164
3427	0.9988913525	0.01957045134
3428	0.9988913525	0.01956078649
3429	0.9988913525	0.01954648255
3430	0.9988913525	0.01954098597
3431	0.9988913525	0.01952942848
3432	0.9988913525	0.01952741711
3433	0.9988913525	0.01951831797
3434	0.9988913525	0.01950611132
3435	0.9988913525	0.01949770719
3436	0.9988913525	0.01949435966
3437	0.9988913525	0.01948825917
3438	0.9988913525	0.01948491896
3439	0.9988913525	0.01947838855
3440	0.9988913525	0.01947276382
3441	0.9988913525	0.01946404409
3442	0.9988913525	0.01945297903
3443	0.9988913525	0.01944721894
3444	0.9988913525	0.01943687171
3445	0.9988913525	0.01942418777
3446	0.9988913525	0.01942076574
3447	0.9988913525	0.01941554422
3448	0.9988913525	0.01940171058
3449	0.9988913525	0.01939090485
3450	0.9988913525	0.019378066
3451	0.9988913525	0.01937131645
3452	0.9988913525	0.01936247064
3453	0.9988913525	0.0193601241
3454	0.9988913525	0.01935636234
3455	0.9988913525	0.01934813095
3456	0.9988913525	0.01934554823
3457	0.9988913525	0.01934239527
3458	0.9988913525	0.01933826384
3459	0.9988913525	0.01933548265
3460	0.9988913525	0.01932794026
3461	0.9988913525	0.01932148896
3462	0.9988913525	0.01931547178
3463	0.9988913525	0.01931184749
3464	0.9988913525	0.01930266225
3465	0.9988913525	0.01929964457
3466	0.9988913525	0.01929188712
3467	0.9988913525	0.01927995297
3468	0.9988913525	0.01927526108
3469	0.9988913525	0.0192731973
3470	0.9988913525	0.01926937654
3471	0.9988913525	0.01926218031
3472	0.9988913525	0.01926031486
3473	0.9988913525	0.01925838505
3474	0.9988913525	0.01924978902
3475	0.9988913525	0.01923836648
3476	0.9988913525	0.01923393536
3477	0.9988913525	0.01922522699
3478	0.9988913525	0.01921956706
3479	0.9988913525	0.01921806099
3480	0.9988913525	0.01921453789
3481	0.9988913525	0.01920383658
3482	0.9988913525	0.01919688503
3483	0.9988913525	0.01918507462
3484	0.9988913525	0.01918186575
3485	0.9988913525	0.01916978645
3486	0.9988913525	0.01915936781
3487	0.9988913525	0.01915060112
3488	0.9988913525	0.0191441749
3489	0.9988913525	0.01913454019
3490	0.9988913525	0.01912655212
3491	0.9988913525	0.01912456373
3492	0.9988913525	0.0191162332
3493	0.9988913525	0.01910898209
3494	0.9988913525	0.01909766113
3495	0.9988913525	0.01909304381
3496	0.9988913525	0.01908340928
3497	0.9988913525	0.01907758871
3498	0.9988913525	0.0190649576
3499	0.9988913525	0.01905928249
3500	0.9988913525	0.01905352167
3501	0.9988913525	0.01904490477
3502	0.9988913525	0.01903932621
3503	0.9988913525	0.01902637918
3504	0.9988913525	0.01901839417
3505	0.9988913525	0.01900825711
3506	0.9988913525	0.0190004111
3507	0.9988913525	0.01899518373
3508	0.9988913525	0.01899174153
3509	0.9988913525	0.01898779736
3510	0.9988913525	0.01898293013
3511	0.9988913525	0.0189797504
3512	0.9988913525	0.01897644058
3513	0.9988913525	0.01896279389
3514	0.9988913525	0.01895663657
3515	0.9988913525	0.01895087792
3516	0.9988913525	0.01894331863
3517	0.9988913525	0.01894132516
3518	0.9988913525	0.01893868779
3519	0.9988913525	0.01893509545
3520	0.9988913525	0.01892971456
3521	0.9988913525	0.01892033339
3522	0.9988913525	0.01891765816
3523	0.9988913525	0.01891646148
3524	0.9988913525	0.01891331386
3525	0.9988913525	0.01890933806
3526	0.9988913525	0.01890545579
3527	0.9988913525	0.01889907174
3528	0.9988913525	0.01889410241
3529	0.9988913525	0.01888978269
3530	0.9988913525	0.01888784718
3531	0.9988913525	0.01887589383
3532	0.9988913525	0.01886708911
3533	0.9988913525	0.01886212968
3534	0.9988913525	0.01885863895
3535	0.9988913525	0.01884835033
3536	0.9988913525	0.01884251021
3537	0.9988913525	0.01883935205
3538	0.9988913525	0.01882863208
3539	0.9988913525	0.01881890265
3540	0.9988913525	0.01881504153
3541	0.9988913525	0.01881151539
3542	0.9988913525	0.01880769617
3543	0.9988913525	0.01880021643
3544	0.9988913525	0.01879615863
3545	0.9988913525	0.01879245424
3546	0.9988913525	0.01878494411
3547	0.9988913525	0.01877862201
3548	0.9988913525	0.01877619282
3549	0.9988913525	0.01876560521
3550	0.9988913525	0.01876068973
3551	0.9988913525	0.01875672857
3552	0.9988913525	0.01875205393
3553	0.9988913525	0.01874654023
3554	0.9990145356	0.0187419187
3555	0.9990145356	0.01873435627
3556	0.9990145356	0.01873026484
3557	0.9990145356	0.01872081768
3558	0.9990145356	0.01871701805
3559	0.9990145356	0.01870651784
3560	0.9990145356	0.01870328974
3561	0.9990145356	0.01869770771
3562	0.9990145356	0.01869600234
3563	0.9990145356	0.01868979818
3564	0.9990145356	0.01868667725
3565	0.9990145356	0.01868316268
3566	0.9990145356	0.01867653306
3567	0.9990145356	0.01867270432
3568	0.9990145356	0.01866872456
3569	0.9990145356	0.01865629308
3570	0.9988913525	0.01864735969
3571	0.9990145356	0.01864499329
3572	0.9990145356	0.01863198912
3573	0.9990145356	0.01862726194
3574	0.9990145356	0.01862325657
3575	0.9990145356	0.01861811865
3576	0.9990145356	0.0186108867
3577	0.9990145356	0.01860896845
3578	0.9990145356	0.01860431272
3579	0.9990145356	0.01859216456
3580	0.9990145356	0.01858511294
3581	0.9990145356	0.01858181136
3582	0.9990145356	0.01857548798
3583	0.9990145356	0.01857134099
3584	0.9990145356	0.01856856276
3585	0.9990145356	0.01856460315
3586	0.9990145356	0.01856153659
3587	0.9990145356	0.01855202076
3588	0.9990145356	0.01855002076
3589	0.9990145356	0.01854621673
3590	0.9990145356	0.01853577955
3591	0.9990145356	0.01852406317
3592	0.9990145356	0.01851589422
3593	0.9990145356	0.01850944479
3594	0.9990145356	0.01850641193
3595	0.9990145356	0.01850340619
3596	0.9990145356	0.0184969399
3597	0.9990145356	0.01848685537
3598	0.9990145356	0.01848372436
3599	0.9990145356	0.01848079189
3600	0.9990145356	0.01846748681
3601	0.9990145356	0.01845814448
3602	0.9990145356	0.01845243325
3603	0.9990145356	0.01844015139
3604	0.9990145356	0.01843271807
3605	0.9990145356	0.01842554837
3606	0.9990145356	0.01841294718
3607	0.9990145356	0.01841034097
3608	0.9990145356	0.01840839202
3609	0.9990145356	0.01840541189
3610	0.9990145356	0.01839801726
3611	0.9990145356	0.018388193
3612	0.9990145356	0.01838612431
3613	0.9990145356	0.018378932
3614	0.9990145356	0.01837411477
3615	0.9990145356	0.01837187627
3616	0.9990145356	0.01836872905
3617	0.9990145356	0.01835720918
3618	0.9990145356	0.01835469228
3619	0.9990145356	0.01835304089
3620	0.9990145356	0.01834958195
3621	0.9990145356	0.01833826743
3622	0.9990145356	0.01833165094
3623	0.9990145356	0.01832926914
3624	0.9990145356	0.0183269389
3625	0.9990145356	0.01832325869
3626	0.9990145356	0.0183169785
3627	0.9990145356	0.01831535607
3628	0.9990145356	0.01831086336
3629	0.9990145356	0.01830698113
3630	0.9990145356	0.01830127549
3631	0.9990145356	0.01829850094
3632	0.9990145356	0.018294202
3633	0.9990145356	0.01829097332
3634	0.9990145356	0.01828445141
3635	0.9990145356	0.01827893784
3636	0.9990145356	0.01826734744
3637	0.9990145356	0.01825968868
3638	0.9990145356	0.01825006716
3639	0.9990145356	0.01823865256
3640	0.9990145356	0.01823675947
3641	0.9990145356	0.01822928495
3642	0.9990145356	0.01822665347
3643	0.9990145356	0.01821600737
3644	0.9990145356	0.01821367119
3645	0.9990145356	0.01820891251
3646	0.9990145356	0.01820586001
3647	0.9990145356	0.01820107874
3648	0.9990145356	0.01819747017
3649	0.9990145356	0.01818760315
3650	0.9990145356	0.01818388091
3651	0.9990145356	0.01817840325
3652	0.9990145356	0.01817295048
3653	0.9990145356	0.01816937676
3654	0.9990145356	0.01816671284
3655	0.9990145356	0.01816546839
3656	0.9990145356	0.01815949421
3657	0.9990145356	0.01815062251
3658	0.9990145356	0.01814653607
3659	0.9990145356	0.01813665898
3660	0.9990145356	0.01813184357
3661	0.9990145356	0.01812598109
3662	0.9990145356	0.01812070996
3663	0.9990145356	0.01811310525
3664	0.9990145356	0.01810730709
3665	0.9990145356	0.01809891213
3666	0.9990145356	0.01809246969
3667	0.9990145356	0.01808921461
3668	0.9990145356	0.0180879195
3669	0.9990145356	0.01807931424
3670	0.9990145356	0.01806882795
3671	0.9990145356	0.01806754363
3672	0.9990145356	0.0180645389
3673	0.9990145356	0.01805540421
3674	0.9990145356	0.01805377459
3675	0.9990145356	0.0180464999
3676	0.9990145356	0.01804445348
3677	0.9990145356	0.01804029081
3678	0.9990145356	0.0180366922
3679	0.9990145356	0.01803096276
3680	0.9990145356	0.0180231573
3681	0.9990145356	0.01801746272
3682	0.9990145356	0.01800555091
3683	0.9990145356	0.01799658804
3684	0.9990145356	0.01798464269
3685	0.9990145356	0.01797955945
3686	0.9990145356	0.01796865573
3687	0.9990145356	0.01796311632
3688	0.9990145356	0.01796164258
3689	0.9990145356	0.01795665419
3690	0.9990145356	0.01794552789
3691	0.9990145356	0.01793972091
3692	0.9990145356	0.01793056256
3693	0.9990145356	0.0179247738
3694	0.9990145356	0.01791601565
3695	0.9990145356	0.01791464309
3696	0.9990145356	0.01790883531
3697	0.9990145356	0.01790174203
3698	0.9990145356	0.01789885221
3699	0.9990145356	0.01789338888
3700	0.9990145356	0.01788842677
3701	0.9990145356	0.01787825657
3702	0.9991377186	0.01786881716
3703	0.9991377186	0.01786675143
3704	0.9991377186	0.01785730308
3705	0.9991377186	0.01784339964
3706	0.9991377186	0.01784134942
3707	0.9991377186	0.01783792766
3708	0.9991377186	0.0178346377
3709	0.9991377186	0.01782561108
3710	0.9991377186	0.01781941242
3711	0.9991377186	0.01781317084
3712	0.9991377186	0.0178060374
3713	0.9991377186	0.01780345527
3714	0.9991377186	0.01780208083
3715	0.9991377186	0.01780044356
3716	0.9991377186	0.0177969059
3717	0.9992609017	0.01779463227
3718	0.9992609017	0.01778284981
3719	0.9992609017	0.01778122423
3720	0.9992609017	0.01777006618
3721	0.9992609017	0.01776450767
3722	0.9992609017	0.01775327768
3723	0.9992609017	0.01774999811
3724	0.9992609017	0.0177463371
3725	0.9992609017	0.01774436235
3726	0.9992609017	0.01774051833
3727	0.9992609017	0.01773923715
3728	0.9992609017	0.01773064887
3729	0.9992609017	0.01772832158
3730	0.9992609017	0.0177209617
3731	0.9992609017	0.01771897487
3732	0.9992609017	0.0177182137
3733	0.9992609017	0.01770589669
3734	0.9992609017	0.01770423548
3735	0.9992609017	0.01769845233
3736	0.9992609017	0.01769172166
3737	0.9992609017	0.01768682329
3738	0.9992609017	0.01767283728
3739	0.9992609017	0.01766423262
3740	0.9992609017	0.01765199486
3741	0.9992609017	0.01764811017
3742	0.9992609017	0.01764263738
3743	0.9992609017	0.01763426784
3744	0.9992609017	0.01762994794
3745	0.9992609017	0.01762764231
3746	0.9992609017	0.017625408
3747	0.9992609017	0.01762184382
3748	0.9992609017	0.01761868127
3749	0.9992609017	0.01761766785
3750	0.9992609017	0.0176151954
3751	0.9992609017	0.01761310795
3752	0.9992609017	0.01760918527
3753	0.9992609017	0.0176052233
3754	0.9992609017	0.0176008864
3755	0.9992609017	0.0175992726
3756	0.9992609017	0.01759172053
3757	0.9992609017	0.01758785836
3758	0.9992609017	0.01758584459
3759	0.9992609017	0.01758018039
3760	0.9992609017	0.017571132
3761	0.9992609017	0.01756109933
3762	0.9992609017	0.01755063037
3763	0.9992609017	0.01754418187
3764	0.9992609017	0.01753552238
3765	0.9992609017	0.01753280142
3766	0.9992609017	0.01752593345
3767	0.9992609017	0.01751480194
3768	0.9992609017	0.01751345391
3769	0.9992609017	0.01750876034
3770	0.9992609017	0.01750348641
3771	0.9992609017	0.01749782916
3772	0.9992609017	0.01748922455
3773	0.9992609017	0.01748292466
3774	0.9992609017	0.01748066923
3775	0.9992609017	0.0174693829
3776	0.9992609017	0.01745970208
3777	0.9992609017	0.01745763919
3778	0.9992609017	0.01745169566
3779	0.9992609017	0.01744647895
3780	0.9992609017	0.01744287009
3781	0.9992609017	0.01743910857
3782	0.9992609017	0.01743660008
3783	0.9992609017	0.01743223816
3784	0.9992609017	0.01742433092
3785	0.9992609017	0.01741976337
3786	0.9992609017	0.01741627734
3787	0.9992609017	0.01740745985
3788	0.9992609017	0.01740410692
3789	0.9992609017	0.01739975181
3790	0.9992609017	0.01739668762
3791	0.9992609017	0.01738709977
3792	0.9992609017	0.017378823
3793	0.9992609017	0.01736585879
3794	0.9992609017	0.01736074098
3795	0.9992609017	0.01735404326
3796	0.9992609017	0.01734626049
3797	0.9992609017	0.01734345981
3798	0.9992609017	0.01733509116
3799	0.9992609017	0.01733178079
3800	0.9992609017	0.0173224972
3801	0.9992609017	0.01732075473
3802	0.9992609017	0.01731735759
3803	0.9992609017	0.01731316305
3804	0.9992609017	0.0173102871
3805	0.9992609017	0.01730602684
3806	0.9992609017	0.01730058463
3807	0.9992609017	0.01729848712
3808	0.9992609017	0.01729599009
3809	0.9992609017	0.01729162899
3810	0.9992609017	0.01728630771
3811	0.9992609017	0.01728239723
3812	0.9992609017	0.01727639084
3813	0.9992609017	0.01726604901
3814	0.9992609017	0.01725704294
3815	0.9992609017	0.01725485384
3816	0.9992609017	0.01724615587
3817	0.9992609017	0.01724310376
3818	0.9992609017	0.01724186174
3819	0.9992609017	0.01723909169
3820	0.9992609017	0.0172346543
3821	0.9992609017	0.01722651304
3822	0.9992609017	0.01721969465
3823	0.9992609017	0.01721761067
3824	0.9992609017	0.01721451934
3825	0.9992609017	0.0172110502
3826	0.9992609017	0.01720630158
3827	0.9992609017	0.01720396976
3828	0.9992609017	0.01719241405
3829	0.9992609017	0.01718684723
3830	0.9992609017	0.01717639734
3831	0.9992609017	0.01716672803
3832	0.9992609017	0.01715819669
3833	0.9992609017	0.01715397346
3834	0.9992609017	0.01715262382
3835	0.9992609017	0.01714920519
3836	0.9992609017	0.01714504674
3837	0.9992609017	0.01713980613
3838	0.9992609017	0.0171373642
3839	0.9992609017	0.01713474619
3840	0.9992609017	0.01712328807
3841	0.9992609017	0.01711831559
3842	0.9992609017	0.01710991219
3843	0.9992609017	0.01710847303
3844	0.9992609017	0.01710242659
3845	0.9992609017	0.01709979618
3846	0.9992609017	0.01709730559
3847	0.9992609017	0.01709207589
3848	0.9992609017	0.01709078904
3849	0.9992609017	0.01708796689
3850	0.9992609017	0.01708565536
3851	0.9992609017	0.01708221269
3852	0.9992609017	0.01707310963
3853	0.9992609017	0.01706856253
3854	0.9992609017	0.01706232871
3855	0.9992609017	0.01705653899
3856	0.9992609017	0.01704945914
3857	0.9992609017	0.0170438381
3858	0.9992609017	0.01704107287
3859	0.9992609017	0.01703529514
3860	0.9992609017	0.01702812886
3861	0.9992609017	0.01702038195
3862	0.9992609017	0.01701862517
3863	0.9992609017	0.01701305344
3864	0.9992609017	0.01700590836
3865	0.9992609017	0.01700125783
3866	0.9992609017	0.01699241962
3867	0.9992609017	0.01698943201
3868	0.9992609017	0.01698605618
3869	0.9992609017	0.01698180118
3870	0.9992609017	0.01696979348
3871	0.9992609017	0.01696788812
3872	0.9992609017	0.01695992667
3873	0.9992609017	0.01695759513
3874	0.9992609017	0.01695490053
3875	0.9992609017	0.0169522312
3876	0.9992609017	0.0169470803
3877	0.9992609017	0.01694464574
3878	0.9992609017	0.01693895037
3879	0.9992609017	0.01693192952
3880	0.9992609017	0.01693051488
3881	0.9992609017	0.01692690706
3882	0.9992609017	0.01692398061
3883	0.9992609017	0.01691357622
3884	0.9992609017	0.01691106962
3885	0.9992609017	0.01690753704
3886	0.9992609017	0.01690169686
3887	0.9992609017	0.01689778673
3888	0.9992609017	0.01689520906
3889	0.9992609017	0.01689287704
3890	0.9992609017	0.01689183309
3891	0.9992609017	0.01688265627
3892	0.9992609017	0.01688177666
3893	0.9992609017	0.01687934039
3894	0.9992609017	0.01687613507
3895	0.9992609017	0.01687261008
3896	0.9992609017	0.01687156067
3897	0.9992609017	0.01687025526
3898	0.9992609017	0.01686258979
3899	0.9992609017	0.01685457803
3900	0.9992609017	0.01684965041
3901	0.9992609017	0.01684219257
3902	0.9992609017	0.0168350973
3903	0.9992609017	0.01683357486
3904	0.9992609017	0.01682715841
3905	0.9992609017	0.01681890194
3906	0.9992609017	0.01681062843
3907	0.9992609017	0.01680335533
3908	0.9992609017	0.01679448649
3909	0.9992609017	0.01678946632
3910	0.9992609017	0.0167843113
3911	0.9992609017	0.01678015432
3912	0.9992609017	0.01677814615
3913	0.9992609017	0.01677383047
3914	0.9992609017	0.01676466077
3915	0.9992609017	0.01675944732
3916	0.9992609017	0.01675183575
3917	0.9992609017	0.01674686738
3918	0.9992609017	0.01674118526
3919	0.9992609017	0.01673647686
3920	0.9992609017	0.01673298208
3921	0.9992609017	0.01672642582
3922	0.9992609017	0.01672063532
3923	0.9992609017	0.01671736835
3924	0.9992609017	0.01671386605
3925	0.9992609017	0.0167114598
3926	0.9992609017	0.01670118404
3927	0.9992609017	0.01669216847
3928	0.9992609017	0.01668831796
3929	0.9992609017	0.01668570177
3930	0.9992609017	0.01668322716
3931	0.9992609017	0.01668211585
3932	0.9992609017	0.01667825081
3933	0.9992609017	0.01666901239
3934	0.9992609017	0.01666428421
3935	0.9992609017	0.01665363152
3936	0.9992609017	0.01665219761
3937	0.9992609017	0.01664897514
3938	0.9992609017	0.01664197214
3939	0.9992609017	0.01663235596
3940	0.9992609017	0.01662921981
3941	0.9992609017	0.01662534505
3942	0.9992609017	0.01662363258
3943	0.9992609017	0.01661940928
3944	0.9992609017	0.01661760313
3945	0.9992609017	0.01661471966
3946	0.9992609017	0.01661158508
3947	0.9992609017	0.01660566557
3948	0.9992609017	0.01660245131
3949	0.9992609017	0.01660089696
3950	0.9992609017	0.01659487531
3951	0.9992609017	0.01659002996
3952	0.9992609017	0.016582291
3953	0.9992609017	0.0165789786
3954	0.9992609017	0.01657391514
3955	0.9992609017	0.01656874457
3956	0.9992609017	0.01656616762
3957	0.9992609017	0.01656462205
3958	0.9992609017	0.01656259004
3959	0.9992609017	0.01655977035
3960	0.9992609017	0.01655458557
3961	0.9992609017	0.01654508472
3962	0.9992609017	0.01654327683
3963	0.9992609017	0.01653597088
3964	0.9992609017	0.01652792767
3965	0.9992609017	0.01651986985
3966	0.9992609017	0.01651878758
3967	0.9992609017	0.01651645586
3968	0.9992609017	0.01651116621
3969	0.9992609017	0.01651027516
3970	0.9992609017	0.01650712562
3971	0.9992609017	0.01650417275
3972	0.9992609017	0.01649859954
3973	0.9992609017	0.01649032511
3974	0.9992609017	0.01648769803
3975	0.9992609017	0.01648214819
3976	0.9992609017	0.01647827678
3977	0.9992609017	0.01647711773
3978	0.9992609017	0.01647144921
3979	0.9992609017	0.01646510081
3980	0.9992609017	0.01645567516
3981	0.9992609017	0.01645198816
3982	0.9992609017	0.01644807459
3983	0.9992609017	0.01643997435
3984	0.9992609017	0.01643278479
3985	0.9992609017	0.01642658796
3986	0.9992609017	0.01642489718
3987	0.9992609017	0.0164189846
3988	0.9992609017	0.01641383217
3989	0.9992609017	0.01641371507
3990	0.9992609017	0.01641101735
3991	0.9992609017	0.01640796673
3992	0.9992609017	0.01640706299
3993	0.9992609017	0.01639996863
3994	0.9992609017	0.01639165041
3995	0.9992609017	0.01638708571
3996	0.9992609017	0.01638523771
3997	0.9992609017	0.01637974604
3998	0.9992609017	0.01637587583
3999	0.9992609017	0.01637063996
